-0.03862412, -0.021237092, 0.116306126, -0.18329804, 0.055606265, 0.009122442, -0.17989095, 0.16189447, 0.26299945, -1.038989755, -0.84468763875, -0.016774878, 0.4051009, -0.012096848, -0.029656887, -0.13848197315, -0.17424177700000001, 0.29196203, 0.09373754, 0.2571755, 0.40441639, -0.306293, -0.0052442076, 0.08963178, 0.11434050500000001, -0.12043998, -0.1947664, 0.09674478, -0.21161061500000003, -0.09286062, -1.053875855, -0.15158007, 0.1473669, -0.39940894, -0.03427616, -0.47820981249999994, -0.09607184700000002, 0.12134766000000001, -0.0013772269, 0.03983721, 0.3252379, -0.02836091, -0.14585042, -0.25941554, 0.13775286000000003, 0.14203626, -0.028087264, 0.3355402, -0.22142993, 0.0319241, -0.2470615, 0.16034615, -0.167884945, 0.20866628, 3.0251715E-4, -0.029367674, 0.024179474874999995, 0.24594167, 0.6870724, 0.15807533, 0.75722186, 0.0, -0.41697855515775, 0.0068719187, -9.020733E-6, 0.0, 5.04989E-4, 0.044649787, -0.20482776, -1.3123288E-6, -7.629006E-4, -0.15468508, 0.24828407, 0.4230708, 0.26078054, -0.7563366315000001, 0.19937222, 0.7216795, 0.5033665, -0.54287225, -0.029778
0.1515648, -0.64431834, -0.23201314, -0.45130929, 0.25674455100000004, 0.176017602, -0.035123542, 0.025250707500000025, -0.18236843, -0.08830849, 0.17667565, -0.05477469400000002, -0.31021866, -0.29723327299999996, -0.47355664, -0.07248625, -0.11247451, 0.179217475, 0.2743555525, 0.15452239, -0.43597395, -0.606458383, -0.1725424226, 0.25390646, -0.17171073, -0.127942415, -0.05272855500000001, 0.562724115, -0.16543762, -0.13691323, 0.17849351, -0.118366055, 0.0292173, 0.24841394, -0.14796492, 0.36254425, -0.093976416, -0.06469097, 0.03018705, -0.352119, 0.72147655, -0.18235107, 0.19374616, -0.19627617, -0.40010414149999995, 0.37615, 0.2247648, 0.09947531, 0.38006306, 0.03147902, 0.22432412200000001, 0.22654402499999998, -0.05174797, -0.1245899, 0.27720076215, 0.16546285, -0.06709799975, -0.4947606, 0.72487943, -0.14962094, 0.6549414, -0.005526369, 0.714512375, 4.8624087E-4, 0.0, 0.0, -0.0017431172999999999, 0.0, 4.6281028E-4, 0.00874287, -0.47620988, 0.14813863, -0.18069608, -0.29658089149999994, -0.08563108, 0.581730565, -0.4196947, -0.016396035, 1.054731525, -0.2296092, 0.016254777
0.20756236, -0.120637092, -0.33587083, -0.3551668, -0.27452543, -0.2852828, 2.6932383E-5, 0.72393859375, 0.27177405250000003, 0.41481805, 0.009464555, 0.08090027, 0.34286574, 0.290025246, 0.18485346, -0.28161278185, 0.10826504499999998, -0.7375667, 0.5505875, -0.04994693800000001, -0.0777984, -0.04852722500000001, -0.25812575870000004, -0.052000135, -0.09127312, 0.05439693, -0.23456192, 0.2157384, -0.20607242, -0.34850404, 0.18204701, -0.08424897, 0.3742653, 0.016109465, -0.34128043, 0.07588827, 0.25783193, 0.10228995, -0.22738170500000002, 0.038208712, 0.2875903, -0.004277803, 0.1074158, -0.31622994, 0.008992079, 0.20204961, -0.06083471, 0.022009414999999977, 0.19411889, -0.192818069, 0.42350912, 0.10920883, 0.7003319, -0.66758215, -0.056484524, -0.10037972, 0.18792641, 0.07861348, 0.27232054, 0.52163101, 0.3569314075, -5.1140037E-10, -0.009047196, -0.066243018885, 0.1057675, 3.6454603E-5, 3.123871E-4, 0.0, -0.28429600259, -0.0040539323288, -0.25233359, 0.086268805, -0.7817109875, 0.4893766, 0.5488029, -0.09584335, 0.792977223, -0.14680345, -0.7815773025, 0.35699597, 0.04885228499999999
0.11393896, -0.187073155, 0.07567492, 0.250043843, -0.03615910999999998, 0.22100267, 0.09878644, -0.10850503750000001, -0.053784605, 0.042949064999999995, 0.21301426, 0.46569327, -0.2931703, 0.15259369, 0.396940395, -0.2868883, -0.26082334, -0.18535277, 0.2717822, 0.460901526, 0.08309942, -0.10662882, -0.0937601226, -0.64891165, 0.002942548000000017, -0.09482662, 0.04528707, 0.0523455, 0.236397875, 0.23050863, 0.17666464, 0.16422224, 0.6774763, 0.2954692, -0.68283176, -0.23764009249999996, -0.13497582000000002, 0.32809144, -0.1316154, 0.47842458, 0.05046826, 0.2962551, 0.15944195, -0.26841623, 0.30741748, 0.086315446, 0.37619928, -0.54929954, -0.07069231, 0.23799388, -0.38542250499999997, -0.42715856, 0.24884142499999995, -0.45418372500000004, 0.1945429, -0.27164617, 0.3474877, 0.274951085, -0.038673423, 0.16486403, 0.0, 0.0198033675, -0.44708950747775, 0.0281340099925, 0.0, 3.0172471E-9, -0.13352937, 1.56380685E-4, -2.9291518E-4, 0.0, -0.44957104, -0.40972287999999996, -0.035562545, -0.3801437, 0.18449761, 0.25340235, 0.12711133, -0.5500691, -0.19847694, 0.60297788, 0.171460
0.06717166, -0.06745506000000001, 0.045710847, 0.23386534, 0.07613055, 0.1106567, 0.11328254, 0.067740925, 0.058741756, 0.2903746, -0.10115054, 0.023162887, 0.16217558, -0.90858734, 0.28390145, -0.038162027, 0.46054474, -0.34875482, -0.52476454, -0.097260326, 0.14131889, 0.1765436, -0.10282806, -0.055349722500000004, 0.089390986, -0.3218715, -0.32905316, 0.4602045, 0.03879041, 0.3142577, -1.00188925, 0.13993467, 0.06974077, -0.6764041625, -0.5412718, 0.15023841, -0.293741, -0.03457342, -0.20160726, -0.16452679, -0.32447797, 0.021567894, 0.4933072, 0.35056016, -0.16097042, -0.10620058, 0.32830906, 0.103282675, -0.8199918, -0.40634313, 0.05294717, 0.18856014, 0.29125699000000005, -0.52403903, -0.18155189, -0.35049075, 0.119447626, 0.1629482, -0.13653892, 0.47155428, 0.0, 0.0, 0.65449333, -9.111569E-4, 0.0030929332, -4.130707E-4, 0.0, 3.1276137E-4, -0.0010881871, 0.010840218, 0.11164579, 0.23836538, -0.4958383, 0.011676681, -0.34322736, -0.14372155, 0.055617426, -0.16935933, -0.31596792, 0.46224993, 0.0431472
0.09866691, -0.4514133, -0.15033473, -0.28604427, 0.24648240850000003, 0.42795402, -0.0036986738, 0.17589277, 0.26120278, -0.17742945, -0.059297595, -0.2980978, 0.094173774, -0.4410899, 0.25777775, -0.12618354, 0.12630874, 0.19387121, 0.254883975, -0.19818228, 0.00856417, -0.632374, -0.11064922, 0.1704306, -0.23375483, -0.28515422, 0.4089538, -0.29259408, -0.05270329, 0.14121541, 0.42798363500000003, 0.6391503, -0.32638335, -0.07074983, 0.10553289999999999, 0.76534814, 0.028737701, -0.04398582, -0.017924357, 0.0987738, 1.046334485, 0.06259782, 0.050264668, -0.50126402, 0.3162278, 0.50026842, 0.11324399, 0.27787557, 0.679343995, -0.19892623, 0.35277942, 0.21177614, -0.20412068, 0.1397563, 0.57721597, 0.326024388, -0.23663534, 0.05969372, -0.13208072, 0.17680044, -0.20456092, -1.047925E-8, 0.011318219, 0.0, 0.0, -0.18561533, -0.0044962126, -0.0028126633, 0.0010446447, 0.0, -0.44177076, -0.011589328, -0.4799048, 0.104532115, 0.51909196, 0.9103922, 0.4941797, 0.42912338000000005, 0.5195222, -0.09180271, 0.10626508
-0.127772385, -0.06334579, -0.681361, 0.023377763, 0.05116236950000003, 0.22762977, -0.25864926, 0.60853994, 0.3058375, 0.10517079, -0.147665, 0.6136816, -0.20282522, 0.092180006, 0.3474164, -0.11050891, -0.45494452, 0.6970939, -0.5912853, 0.48455822, 0.08987824, -0.706962742, 0.07420377, 0.19322945, 0.3121869, -0.576588545, -0.028953558, 0.13363387, 0.11396646, 0.16236123, -0.115060285, -0.4797296, 0.25111654, -0.09474325, 0.5349453, -0.33090103, -0.18976016, -0.19185193, -0.22010677, -0.43080422, 1.202672865, 0.07273019, 0.40915522, -0.19096465, 0.46926555, 0.36712825, -0.09586911, 0.08359712, 0.22802219, 0.025786672, 0.32966918, 0.29968774, -0.268719, -0.0451497, -0.081206255, -0.2906193, 0.37802672, 0.22479837, -0.08076712, -0.4304527, 0.0, -0.039606735, -0.12003809, -0.004531921, 0.00332425003575, 0.0, 0.0, 0.0, 0.001604807, 0.08244273, -0.29190525, 0.39662772, 0.021192888750000027, 0.118464395, 0.14321508, 0.25992274, -0.13714154, 0.40356782, 0.4170257, 0.5503509, 0.173709
-0.03862412, -0.021237092, 0.116306126, -0.18329804, 0.055606265, 0.009122442, -0.17989095, 0.16189447, 0.26299945, -1.038989755, -0.84468763875, -0.016774878, 0.4051009, -0.012096848, -0.029656887, -0.13848197315, -0.17424177700000001, 0.29196203, 0.09373754, 0.2571755, 0.40441639, -0.306293, -0.0052442076, 0.08963178, 0.11434050500000001, -0.12043998, -0.1947664, 0.09674478, -0.21161061500000003, -0.09286062, -1.053875855, -0.15158007, 0.1473669, -0.39940894, -0.03427616, -0.47820981249999994, -0.09607184700000002, 0.12134766000000001, -0.0013772269, 0.03983721, 0.3252379, -0.02836091, -0.14585042, -0.25941554, 0.13775286000000003, 0.14203626, -0.028087264, 0.3355402, -0.22142993, 0.0319241, -0.2470615, 0.16034615, -0.167884945, 0.20866628, 3.0251715E-4, -0.029367674, 0.024179474874999995, 0.24594167, 0.6870724, 0.15807533, 0.75722186, 0.0, -0.41697855515775, 0.0068719187, -9.020733E-6, 0.0, 5.04989E-4, 0.044649787, -0.20482776, -1.3123288E-6, -7.629006E-4, -0.15468508, 0.24828407, 0.4230708, 0.26078054, -0.7563366315000001, 0.19937222, 0.7216795, 0.5033665, -0.54287225, -0.029778
0.1515648, -0.64431834, 0.21676796, -0.0313187, 0.007855969000000004, -0.41167346, -0.035123542, 0.09054339, -0.18236843, -0.08830849, 0.17667565, -0.1971356, -0.31021866, 0.08446868, -0.47355664, -0.07248625, -0.11247451, -0.1409825, -0.054367065, 0.15452239, 0.4187315, -0.42827355, -0.120444156, 0.25390646, -0.17171073, 0.13880971, 0.02426963, -0.37275317, -0.29030755, -0.13691323, 0.17849351, -0.118366055, 0.0292173, 0.24841394, -0.14796492, 0.0071073025, -0.093976416, -0.06469097, 0.03018705, -0.352119, -0.1403752, -0.18235107, 0.19374616, -0.19627617, 0.14215802000000002, 0.37615, 0.2247648, 0.09947531, 0.38006306, 0.03147902, 0.013407839, 0.10603021, -0.05174797, -0.020254684999999994, 0.44577637, 0.16546285, -0.309352045, -0.4947606, -0.11763464, -0.14962094, 0.6549414, -7.0654263E-4, -3.712413E-4, 4.8624087E-4, 0.0, 0.0, 0.0, 0.0, 4.6281028E-4, 0.00874287, -0.47620988, 0.14813863, -0.19670242, -0.38555542, -0.08563108, 0.087752275, -0.4196947, -0.016396035, 0.26289556000000003, -0.2296092, 0.142728
0.18417871, -0.18912779, 0.05284438, 0.3552876315, 0.013913478, 0.52090853, -1.219657, -0.2055466, -0.04991478500000002, -1.1715307, -0.58098263875, -1.0793347, -0.17826319, -0.3112218, -0.03413897, -0.1772315, -0.17824458, -0.1752569, -0.31122118, 0.07594442, 0.06782755, 0.11713425, -0.29298294, 0.74436563, -0.16617678, 0.3127193, 0.26610753, -0.80821306, -0.22872578, -0.56605387, -0.46457285, 0.302835065, 0.08432836, -0.1268429, 0.3136511, 0.10189536, -0.18696624, 0.21643615, -0.262377635, -0.10695393, -0.1869133, -0.141621406, -0.37038365, 0.47699928, 0.12112599, -0.63591176, -0.32066210300000003, -0.013258558, -0.4547291, 0.026093006, -0.39400896, 0.41706818, 0.52882942, -0.69362839, 0.3722446, 0.15759708, 0.23259331, 0.244026, 0.2233877915, 0.2110434, -0.058921415, -0.011052738, -0.059823797477750004, -0.06554432, -0.0066615175, -3.081826E-4, -0.13352937, -0.0223248935, -0.002497803, 0.0020479597, -0.5553532, -0.48885405, -0.6241398775, -0.2634516865, 0.2450863, -0.098194234, 0.55532116, -1.04279001, -0.09622758, 0.06416307, 0.0401165
